"Global","Level","Address","Size","Field Type","Field Name","Elt Type","Comment"
"ui","5","0xa845ec","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[FAT]","",""
"ui","5","0xa845f0","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[MUD]","",""
"ui","5","0xa845f4","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[VOMIT]","",""
"ui","5","0xa845f8","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[BLOOD]","",""
"ui","5","0xa845fc","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[SLIME]","",""
"ui","5","0xa84600","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[49]","",""
"ui","5","0xa84604","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[50]","",""
"ui","5","0xa84608","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[51]","",""
"ui","5","0xa8460c","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[52]","",""
"ui","5","0xa84610","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[53]","",""
"ui","5","0xa84614","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[54]","",""
"ui","5","0xa84618","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[55]","",""
"ui","5","0xa8461c","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[56]","",""
"ui","5","0xa84620","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[57]","",""
"ui","5","0xa84624","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[58]","",""
"ui","5","0xa84628","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[59]","",""
"ui","5","0xa8462c","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[60]","",""
"ui","5","0xa84630","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[61]","",""
"ui","5","0xa84634","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[62]","",""
"ui","5","0xa84638","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].by_material[63]","",""
"ui","4","0xa8463c","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].no_material","",""
"ui","4","0xa84640","0x4","int32_t","ui.tasks.recent_jobs[Kidnap].total","",""
"ui","4","0xa84644","0x100","static-array","ui.tasks.recent_jobs[BeatCriminal].by_material","int32_t",""
"ui","5","0xa84644","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[WOOD]","",""
"ui","5","0xa84648","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[STONE_GRAY]","",""
"ui","5","0xa8464c","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[STONE_LIGHT]","",""
"ui","5","0xa84650","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[STONE_DARK]","",""
"ui","5","0xa84654","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[GOLD]","",""
"ui","5","0xa84658","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[IRON]","",""
"ui","5","0xa8465c","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[SILVER]","",""
"ui","5","0xa84660","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[COPPER]","",""
"ui","5","0xa84664","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[GEM_ORNAMENTAL]","",""
"ui","5","0xa84668","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[GEM_SEMI]","",""
"ui","5","0xa8466c","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[GEM_PRECIOUS]","",""
"ui","5","0xa84670","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[GEM_RARE]","",""
"ui","5","0xa84674","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[BONE]","",""
"ui","5","0xa84678","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[IVORY]","",""
"ui","5","0xa8467c","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[JADE]","",""
"ui","5","0xa84680","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[HORN]","",""
"ui","5","0xa84684","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[AMBER]","",""
"ui","5","0xa84688","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[CORAL]","",""
"ui","5","0xa8468c","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[PEARL]","",""
"ui","5","0xa84690","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[SHELL]","",""
"ui","5","0xa84694","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[LEATHER]","",""
"ui","5","0xa84698","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[ADAMANTINE]","",""
"ui","5","0xa8469c","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[SILK]","",""
"ui","5","0xa846a0","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[PLANT]","",""
"ui","5","0xa846a4","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[GLASS_GREEN]","",""
"ui","5","0xa846a8","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[GLASS_CLEAR]","",""
"ui","5","0xa846ac","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[GLASS_CRYSTAL]","",""
"ui","5","0xa846b0","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[SAND]","",""
"ui","5","0xa846b4","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[WATER]","",""
"ui","5","0xa846b8","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[ZINC]","",""
"ui","5","0xa846bc","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[TIN]","",""
"ui","5","0xa846c0","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[COAL]","",""
"ui","5","0xa846c4","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[BRONZE]","",""
"ui","5","0xa846c8","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[BRASS]","",""
"ui","5","0xa846cc","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[STEEL]","",""
"ui","5","0xa846d0","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[PIGIRON]","",""
"ui","5","0xa846d4","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[PLATINUM]","",""
"ui","5","0xa846d8","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[ELECTRUM]","",""
"ui","5","0xa846dc","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[POTASH]","",""
"ui","5","0xa846e0","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[ASH]","",""
"ui","5","0xa846e4","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[PEARLASH]","",""
"ui","5","0xa846e8","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[LYE]","",""
"ui","5","0xa846ec","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[RENDERED_FAT]","",""
"ui","5","0xa846f0","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[SOAP_ANIMAL]","",""
"ui","5","0xa846f4","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[FAT]","",""
"ui","5","0xa846f8","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[MUD]","",""
"ui","5","0xa846fc","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[VOMIT]","",""
"ui","5","0xa84700","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[BLOOD]","",""
"ui","5","0xa84704","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[SLIME]","",""
"ui","5","0xa84708","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[49]","",""
"ui","5","0xa8470c","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[50]","",""
"ui","5","0xa84710","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[51]","",""
"ui","5","0xa84714","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[52]","",""
"ui","5","0xa84718","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[53]","",""
"ui","5","0xa8471c","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[54]","",""
"ui","5","0xa84720","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[55]","",""
"ui","5","0xa84724","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[56]","",""
"ui","5","0xa84728","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[57]","",""
"ui","5","0xa8472c","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[58]","",""
"ui","5","0xa84730","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[59]","",""
"ui","5","0xa84734","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[60]","",""
"ui","5","0xa84738","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[61]","",""
"ui","5","0xa8473c","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[62]","",""
"ui","5","0xa84740","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].by_material[63]","",""
"ui","4","0xa84744","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].no_material","",""
"ui","4","0xa84748","0x4","int32_t","ui.tasks.recent_jobs[BeatCriminal].total","",""
"ui","4","0xa8474c","0x100","static-array","ui.tasks.recent_jobs[StartingFistFight].by_material","int32_t",""
"ui","5","0xa8474c","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[WOOD]","",""
"ui","5","0xa84750","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[STONE_GRAY]","",""
"ui","5","0xa84754","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[STONE_LIGHT]","",""
"ui","5","0xa84758","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[STONE_DARK]","",""
"ui","5","0xa8475c","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[GOLD]","",""
"ui","5","0xa84760","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[IRON]","",""
"ui","5","0xa84764","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[SILVER]","",""
"ui","5","0xa84768","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[COPPER]","",""
"ui","5","0xa8476c","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[GEM_ORNAMENTAL]","",""
"ui","5","0xa84770","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[GEM_SEMI]","",""
"ui","5","0xa84774","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[GEM_PRECIOUS]","",""
"ui","5","0xa84778","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[GEM_RARE]","",""
"ui","5","0xa8477c","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[BONE]","",""
"ui","5","0xa84780","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[IVORY]","",""
"ui","5","0xa84784","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[JADE]","",""
"ui","5","0xa84788","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[HORN]","",""
"ui","5","0xa8478c","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[AMBER]","",""
"ui","5","0xa84790","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[CORAL]","",""
"ui","5","0xa84794","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[PEARL]","",""
"ui","5","0xa84798","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[SHELL]","",""
"ui","5","0xa8479c","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[LEATHER]","",""
"ui","5","0xa847a0","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[ADAMANTINE]","",""
"ui","5","0xa847a4","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[SILK]","",""
"ui","5","0xa847a8","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[PLANT]","",""
"ui","5","0xa847ac","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[GLASS_GREEN]","",""
"ui","5","0xa847b0","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[GLASS_CLEAR]","",""
"ui","5","0xa847b4","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[GLASS_CRYSTAL]","",""
"ui","5","0xa847b8","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[SAND]","",""
"ui","5","0xa847bc","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[WATER]","",""
"ui","5","0xa847c0","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[ZINC]","",""
"ui","5","0xa847c4","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[TIN]","",""
"ui","5","0xa847c8","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[COAL]","",""
"ui","5","0xa847cc","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[BRONZE]","",""
"ui","5","0xa847d0","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[BRASS]","",""
"ui","5","0xa847d4","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[STEEL]","",""
"ui","5","0xa847d8","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[PIGIRON]","",""
"ui","5","0xa847dc","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[PLATINUM]","",""
"ui","5","0xa847e0","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[ELECTRUM]","",""
"ui","5","0xa847e4","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[POTASH]","",""
"ui","5","0xa847e8","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[ASH]","",""
"ui","5","0xa847ec","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[PEARLASH]","",""
"ui","5","0xa847f0","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[LYE]","",""
"ui","5","0xa847f4","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[RENDERED_FAT]","",""
"ui","5","0xa847f8","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[SOAP_ANIMAL]","",""
"ui","5","0xa847fc","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[FAT]","",""
"ui","5","0xa84800","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[MUD]","",""
"ui","5","0xa84804","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[VOMIT]","",""
"ui","5","0xa84808","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[BLOOD]","",""
"ui","5","0xa8480c","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[SLIME]","",""
"ui","5","0xa84810","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[49]","",""
"ui","5","0xa84814","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[50]","",""
"ui","5","0xa84818","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[51]","",""
"ui","5","0xa8481c","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[52]","",""
"ui","5","0xa84820","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[53]","",""
"ui","5","0xa84824","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[54]","",""
"ui","5","0xa84828","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[55]","",""
"ui","5","0xa8482c","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[56]","",""
"ui","5","0xa84830","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[57]","",""
"ui","5","0xa84834","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[58]","",""
"ui","5","0xa84838","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[59]","",""
"ui","5","0xa8483c","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[60]","",""
"ui","5","0xa84840","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[61]","",""
"ui","5","0xa84844","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[62]","",""
"ui","5","0xa84848","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].by_material[63]","",""
"ui","4","0xa8484c","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].no_material","",""
"ui","4","0xa84850","0x4","int32_t","ui.tasks.recent_jobs[StartingFistFight].total","",""
"ui","4","0xa84854","0x100","static-array","ui.tasks.recent_jobs[CollectTaxes].by_material","int32_t",""
"ui","5","0xa84854","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[WOOD]","",""
"ui","5","0xa84858","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[STONE_GRAY]","",""
"ui","5","0xa8485c","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[STONE_LIGHT]","",""
"ui","5","0xa84860","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[STONE_DARK]","",""
"ui","5","0xa84864","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[GOLD]","",""
"ui","5","0xa84868","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[IRON]","",""
"ui","5","0xa8486c","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[SILVER]","",""
"ui","5","0xa84870","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[COPPER]","",""
"ui","5","0xa84874","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[GEM_ORNAMENTAL]","",""
"ui","5","0xa84878","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[GEM_SEMI]","",""
"ui","5","0xa8487c","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[GEM_PRECIOUS]","",""
"ui","5","0xa84880","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[GEM_RARE]","",""
"ui","5","0xa84884","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[BONE]","",""
"ui","5","0xa84888","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[IVORY]","",""
"ui","5","0xa8488c","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[JADE]","",""
"ui","5","0xa84890","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[HORN]","",""
"ui","5","0xa84894","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[AMBER]","",""
"ui","5","0xa84898","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[CORAL]","",""
"ui","5","0xa8489c","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[PEARL]","",""
"ui","5","0xa848a0","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[SHELL]","",""
"ui","5","0xa848a4","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[LEATHER]","",""
"ui","5","0xa848a8","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[ADAMANTINE]","",""
"ui","5","0xa848ac","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[SILK]","",""
"ui","5","0xa848b0","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[PLANT]","",""
"ui","5","0xa848b4","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[GLASS_GREEN]","",""
"ui","5","0xa848b8","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[GLASS_CLEAR]","",""
"ui","5","0xa848bc","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[GLASS_CRYSTAL]","",""
"ui","5","0xa848c0","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[SAND]","",""
"ui","5","0xa848c4","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[WATER]","",""
"ui","5","0xa848c8","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[ZINC]","",""
"ui","5","0xa848cc","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[TIN]","",""
"ui","5","0xa848d0","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[COAL]","",""
"ui","5","0xa848d4","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[BRONZE]","",""
"ui","5","0xa848d8","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[BRASS]","",""
"ui","5","0xa848dc","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[STEEL]","",""
"ui","5","0xa848e0","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[PIGIRON]","",""
"ui","5","0xa848e4","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[PLATINUM]","",""
"ui","5","0xa848e8","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[ELECTRUM]","",""
"ui","5","0xa848ec","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[POTASH]","",""
"ui","5","0xa848f0","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[ASH]","",""
"ui","5","0xa848f4","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[PEARLASH]","",""
"ui","5","0xa848f8","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[LYE]","",""
"ui","5","0xa848fc","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[RENDERED_FAT]","",""
"ui","5","0xa84900","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[SOAP_ANIMAL]","",""
"ui","5","0xa84904","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[FAT]","",""
"ui","5","0xa84908","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[MUD]","",""
"ui","5","0xa8490c","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[VOMIT]","",""
"ui","5","0xa84910","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[BLOOD]","",""
"ui","5","0xa84914","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[SLIME]","",""
"ui","5","0xa84918","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[49]","",""
"ui","5","0xa8491c","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[50]","",""
"ui","5","0xa84920","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[51]","",""
"ui","5","0xa84924","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[52]","",""
"ui","5","0xa84928","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[53]","",""
"ui","5","0xa8492c","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[54]","",""
"ui","5","0xa84930","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[55]","",""
"ui","5","0xa84934","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[56]","",""
"ui","5","0xa84938","0x4","int32_t","ui.tasks.recent_jobs[CollectTaxes].by_material[57]","",""
